epoch,avgSAD,loss,maxSAD,myAcc
0,87.79837036132812,0.024659164249897003,263.275390625,4.649162292480469e-06
1,36.709136962890625,0.004315280355513096,157.8740234375,3.355741500854492e-05
2,23.96645736694336,0.0017416607588529587,105.603515625,0.00010401010513305664
3,19.438610076904297,0.0011265154462307692,82.2041015625,0.0001239180564880371
4,16.92363929748535,0.0008509531617164612,72.671875,0.00018209218978881836
5,16.302335739135742,0.0007896461174823344,70.4794921875,0.00021946430206298828
6,15.087898254394531,0.0006771183107048273,65.169921875,0.00039833784103393555
7,13.645589828491211,0.0005533266812562943,57.3505859375,0.000520169734954834
8,12.503788948059082,0.00046737800585106015,52.19140625,0.000680088996887207
9,11.74842643737793,0.00041402148781344295,49.0380859375,0.000836491584777832
10,11.314881324768066,0.00038447146653197706,47.2578125,0.0009555220603942871
11,11.152257919311523,0.00037338040419854224,46.6171875,0.0010089278221130371
12,11.31126880645752,0.0003867415653076023,46.31640625,0.0010346174240112305
13,10.410187721252441,0.0003229000431019813,43.8515625,0.0013077855110168457
14,9.930977821350098,0.000292520213406533,42.4130859375,0.0013955235481262207
15,9.492408752441406,0.00026602958678267896,41.041015625,0.0016077160835266113
16,9.226470947265625,0.0002494426735211164,40.0322265625,0.0015392899513244629
17,8.775501251220703,0.00022679116227664053,39.2587890625,0.001805722713470459
18,8.378759384155273,0.00020809238776564598,38.7373046875,0.002179741859436035
19,8.053363800048828,0.00019332539523020387,38.4482421875,0.0028882622718811035
20,7.793793678283691,0.0001815820432966575,38.1005859375,0.0035302042961120605
21,7.611010551452637,0.00017341095372103155,37.701171875,0.00394749641418457
22,7.4918413162231445,0.00016822903126012534,37.5244140625,0.004201292991638184
23,7.434458255767822,0.00016576233610976487,37.373046875,0.004302501678466797
24,8.060356140136719,0.00020828848937526345,38.2724609375,0.0037301182746887207
25,7.340424537658691,0.00016172099276445806,37.369140625,0.004251301288604736
26,7.24678373336792,0.00015765969874337316,37.0283203125,0.004383563995361328
27,7.216318130493164,0.00015593008720315993,36.7216796875,0.004224538803100586
28,7.349749565124512,0.0001609250030014664,36.4599609375,0.0037822723388671875
29,7.317867279052734,0.00015882283332757652,36.1669921875,0.003519117832183838
30,7.424703598022461,0.00016215004143305123,36.009765625,0.0032690763473510742
31,7.031646728515625,0.00014727050438523293,35.47265625,0.004015743732452393
32,7.041116714477539,0.00014683407789561898,35.0107421875,0.003980040550231934
33,6.727517127990723,0.00013509418931789696,34.4619140625,0.004507243633270264
34,6.623417854309082,0.00013097529881633818,33.9375,0.004693865776062012
35,6.450687885284424,0.00012475300172809511,33.3525390625,0.005086779594421387
36,6.347614288330078,0.0001208858157042414,32.880859375,0.005260765552520752
37,6.211330413818359,0.00011660540621960536,32.40625,0.006015598773956299
38,6.178277969360352,0.00011499501124490052,31.9609375,0.006001651287078857
39,6.017386436462402,0.00010980673687299713,31.578125,0.006593227386474609
40,5.926671028137207,0.0001068084457074292,31.146484375,0.0070149898529052734
41,5.888026237487793,0.00010530390136409551,30.75390625,0.007296144962310791
42,5.773874759674072,0.00010186321742367,30.421875,0.007926344871520996
43,5.711506366729736,9.98524046735838e-05,30.0859375,0.008313238620758057
44,5.661629676818848,9.822769789025187e-05,29.8232421875,0.008595526218414307
45,5.619277477264404,9.685304394224659e-05,29.615234375,0.008837401866912842
46,5.587666988372803,9.584125655237585e-05,29.4228515625,0.009028196334838867
47,5.567817687988281,9.519584273220971e-05,29.275390625,0.009155571460723877
48,5.558159828186035,9.488069918006659e-05,29.3125,0.009194612503051758
49,6.212883472442627,0.00013060854689683765,30.08203125,0.007789790630340576
50,5.534816741943359,9.414917440153658e-05,29.31640625,0.00929945707321167
51,5.601012229919434,9.585903899278492e-05,29.02734375,0.008941352367401123
52,5.927741050720215,0.00010594309424050152,29.2578125,0.007326483726501465
53,5.974334716796875,0.00010799008305184543,29.2998046875,0.007293105125427246
54,6.00432014465332,0.00010851462866412476,29.3662109375,0.006902575492858887
55,6.0930023193359375,0.00011196806735824794,29.349609375,0.006495416164398193
56,5.929535865783691,0.0001056309265550226,29.134765625,0.00675731897354126
57,5.748475074768066,0.0001007667015073821,28.83984375,0.008058249950408936
58,5.7836809158325195,0.00010117769852513447,28.640625,0.007462561130523682
59,5.777072906494141,0.00010101318184752017,28.5068359375,0.007719576358795166
60,5.833895683288574,0.00010255823144689202,28.49609375,0.007454216480255127
61,5.780768394470215,0.00010064204252557829,28.2646484375,0.007458150386810303
62,5.648383140563965,9.604547813069075e-05,27.9248046875,0.00786447525024414
63,5.57235050201416,9.394440712640062e-05,27.6416015625,0.00845414400100708
64,5.479905128479004,9.083676559384912e-05,27.3671875,0.009022116661071777
65,5.441141128540039,8.953694486990571e-05,27.1787109375,0.009001553058624268
66,5.4441070556640625,8.915774378692731e-05,26.8974609375,0.0086708664894104
67,5.332311630249023,8.600204455433413e-05,26.5859375,0.009569346904754639
68,5.235559463500977,8.34949387353845e-05,26.2841796875,0.01055830717086792
69,5.1870622634887695,8.177540439646691e-05,26.0419921875,0.010634839534759521
70,5.15236759185791,8.075519144767895e-05,25.71484375,0.010991275310516357
71,5.160666465759277,8.076726226136088e-05,25.57421875,0.010648548603057861
72,5.225302696228027,8.228127990150824e-05,25.5556640625,0.010016322135925293
73,5.0021491050720215,7.630632899235934e-05,25.1181640625,0.011931002140045166
74,5.035435199737549,7.708478369750082e-05,24.9619140625,0.011767446994781494
75,4.917262077331543,7.40667965146713e-05,24.6796875,0.01296234130859375
76,4.983192443847656,7.549807196483016e-05,24.6240234375,0.01200103759765625
77,4.899956226348877,7.338834984693676e-05,24.384765625,0.013016164302825928
78,4.84694766998291,7.192084740381688e-05,24.15234375,0.013520896434783936
79,4.840487480163574,7.160640961956233e-05,24.0546875,0.013166189193725586
80,4.750576972961426,6.951458635739982e-05,23.8017578125,0.014685988426208496
81,4.753720760345459,6.944310734979808e-05,23.66796875,0.014612853527069092
82,4.676587104797363,6.760495307389647e-05,23.431640625,0.015396952629089355
83,4.6862969398498535,6.768984894733876e-05,23.1474609375,0.015272319316864014
84,4.627067565917969,6.632660370087251e-05,22.890625,0.016181468963623047
85,4.5925140380859375,6.550192483700812e-05,22.7998046875,0.016752243041992188
86,4.5777130126953125,6.507807120215148e-05,22.57421875,0.016989290714263916
87,4.542843818664551,6.426779145840555e-05,22.4609375,0.017479002475738525
88,4.525240898132324,6.380706327036023e-05,22.3095703125,0.0177767276763916
89,4.50691556930542,6.333623605314642e-05,22.2265625,0.018040955066680908
90,4.486573219299316,6.283194670686498e-05,21.9833984375,0.018319129943847656
91,4.4696502685546875,6.241655501071364e-05,21.96484375,0.0186997652053833
92,4.454405784606934,6.203544035088271e-05,21.837890625,0.018932759761810303
93,4.440730094909668,6.169504194986075e-05,21.7900390625,0.019147813320159912
94,4.430513381958008,6.142999336589128e-05,21.720703125,0.019359707832336426
95,4.4217915534973145,6.121447222540155e-05,21.650390625,0.01950782537460327
96,4.415566444396973,6.106156070018187e-05,21.6083984375,0.0196305513381958
97,4.411674499511719,6.096771903685294e-05,21.599609375,0.019702672958374023
98,4.40974235534668,6.091993418522179e-05,21.6103515625,0.019741058349609375
99,4.94463586807251,8.48111230880022e-05,22.810546875,0.01679760217666626
100,4.401690483093262,6.0725902585545555e-05,21.8369140625,0.01986771821975708
101,4.482736110687256,6.274770566960797e-05,21.958984375,0.018641114234924316
102,4.708420753479004,6.950999522814527e-05,22.728515625,0.016508400440216064
103,4.883807182312012,7.4268042226322e-05,23.1025390625,0.014153897762298584
104,5.228766441345215,8.354744204552844e-05,24.0009765625,0.010266005992889404
105,4.847416877746582,7.351753447437659e-05,23.2421875,0.014631032943725586
106,5.05974006652832,7.91200072853826e-05,23.7451171875,0.012149274349212646
107,5.015516757965088,7.749174255877733e-05,23.4404296875,0.01211172342300415
108,4.705591201782227,6.934373232070357e-05,22.849609375,0.01614201068878174
109,4.980705738067627,7.62582421884872e-05,23.3271484375,0.012013852596282959
110,4.626795768737793,6.70844892738387e-05,22.560546875,0.016981840133666992
111,4.8589186668396,7.315760740311816e-05,22.99609375,0.013465404510498047
112,4.752208709716797,7.013861613813788e-05,22.6162109375,0.014709949493408203
113,4.84623384475708,7.300774450413883e-05,22.9658203125,0.013983428478240967
114,4.725162982940674,6.9240944867488e-05,22.5625,0.014525651931762695
115,4.7892303466796875,7.10687309037894e-05,22.89453125,0.014060795307159424
116,4.847826957702637,7.189584721345454e-05,22.96875,0.01270604133605957
117,4.693075656890869,6.857487460365519e-05,22.740234375,0.015468776226043701
118,4.542825698852539,6.438906711991876e-05,21.9345703125,0.017169177532196045
119,4.968869209289551,7.572340837214142e-05,23.41015625,0.011882960796356201
120,4.469958782196045,6.273718463489786e-05,22.0556640625,0.018160879611968994
121,4.637845993041992,6.659303471678868e-05,22.2568359375,0.015175223350524902
122,4.563147068023682,6.500986637547612e-05,22.1494140625,0.016584455966949463
123,4.826902389526367,7.244406151585281e-05,23.1865234375,0.014210820198059082
124,4.563558578491211,6.473177199950442e-05,22.30078125,0.01614248752593994
125,4.721806526184082,6.81612582411617e-05,22.5419921875,0.013045310974121094
126,4.528914451599121,6.390028283931315e-05,22.095703125,0.016571521759033203
127,4.492546081542969,6.299868982750922e-05,21.95703125,0.01743239164352417
128,4.374270439147949,5.9953457821393386e-05,21.4111328125,0.01866394281387329
129,4.456508636474609,6.19488419033587e-05,21.837890625,0.017491936683654785
130,4.343622207641602,5.9039160987595096e-05,21.275390625,0.018906116485595703
131,4.249749183654785,5.712641359423287e-05,21.0634765625,0.021543383598327637
